Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
IBRD only,IBD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,3.674614306,5.427702996,12.79689453,19.42771084,13.01921311,10.246023,11.90478043,10.30612922,13.29365865,17.60347954,13.58025778,10.66761432,11.6909258,12.44756933,11.52126074,12.37160917,10.75185899,10.83270377,12.67004209,16.19213756,19.50500167,13.63742417,14.33080334,22.70564722,14.58382243,9.79968339,7.145111609,7.673228957,5.197551692,4.783056798,5.472494359,4.297152039,4.388365161,4.769790719,4.821700507,5.394935765,5.843975705,9.865885393,3.730147866,4.123228561,5.553898923,4.279499996,3.895551526,3.589220166,3.129002745,2.134927139,3.316087622,3.198346416,2.557544757,2.419421895,4.266357545,8.811092093
IDA & IBRD total,IBT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,12.97469747,10.82574917,10.63630368,10.36956652,8.799437766,8.731639957,8.225806452,8.983003382,9.012995946,11.06442577,12.61531538,10.09896715,10.74864672,21.14777086,11.66961464,8.864087416,7.106472427,6.845669808,4.567087529,4.199288256,5.077450455,4.022881937,4.546900121,4.474992891,6.014758226,6.099142477,6.160686694,10.28768479,4.202516612,4.043062588,5.796768092,5.008525463,4.341154898,3.525662038,3.129002745,2.814957914,3.337875861,3.067359961,2.643281927,2.951922532,4.260207725,9.104379831
IDA total,IDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,12.16739435,10.83787038,9.35546508,8.364424118,6.906057821,6.184778545,6.982529652,8.634049192,7.782675117,8.215535847,9.550907413,9.509041462,6.984599209,15.25240729,9.825696528,7.830630917,6.505487183,5.976508521,4.142654277,3.822600881,4.390650799,3.533042143,5.302387732,4.319336774,6.880937849,6.389438617,6.676000633,10.68773202,4.361122191,3.986474083,6.381095825,5.713844342,4.885163876,3.516955514,2.917033247,3.205224346,3.738883885,3.01748181,2.726430374,3.483935675,4.22278962,9.45955253
IDA blend,IDB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,5.953322371,10.73503345,20.48861552,17.7427877,10.90249627,10.15994045,9.653523197,8.267046976,13.85818146,12.30778512,7.129906758,6.533108749,6.087166736,4.420972396,3.140323962,4.35289949,4.037037037,5.07405443,7.158880952,6.323448046,4.596318643,4.948889213,3.611358001,6.990592097,5.185760378,3.964378052,4.3942351,3.823217511,1.704504156,3.811317484,1.922921159,2.154928099,2.42976608,3.094490115,4.25195322,4.410997042,8.033273277,3.043618479,3.343426576,4.44083401,4.177635871,2.913541936,0.912139545,1.374885426,1.650389944,0.908458256,2.324144854,2.206073058,2.116490146,2.410703122,7.017510756
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,39.59044369,13.69193154,131.3978495,145.9107807,108.994709,306.7631103,1136.254112,106,128.8430421,15.47987022,12.39946465,4.233748945,6.521749213,31.04188127,40.49179044,19.16569713,19.8286537,11.05208979,8.112582595,16.23276576,18.03543016,12.26590851,9.445423954,11.79974052,10.45503482,4.724536157,5.822666962,9.278656132,8.045367151,6.415539635,7.819191447,9.419058277,7.52351717,9.671893382,8.532005254,9.420323216,7.973280856,6.226141634,58.45104447,20.47783111,3.68861916,11.50011488,11.90011757,6.757317194,6.064059885,10.45319842,13.1086721,6.406562813,10.22666455,4.38641555,5.134204008,5.35604779,4.279499996,6.412513302,6.394925408,6.363121131,3.525805157,3.80879807,3.198346416,3.03058665,1.920968006,1.560129905,4.209463834
IDA only,IDX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,8.823395989,9.32936113,9.682954731,7.934754072,9.45351339,8.813362051,9.860851084,12.27517294,10.14181756,9.52484537,22.45306902,11.38690749,8.519951959,7.217329112,6.209041591,4.578030154,4.012120811,4.60374622,4.178672399,5.687858527,4.601339982,7.165417599,6.695264658,7.02551437,11.40342708,4.446262442,4.763116275,6.716768436,5.981721323,5.009646453,3.992465841,3.254726881,3.523173176,4.180723319,3.067359961,2.782611637,3.681813416,4.259364175,9.611042639
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.779877847,1.695212939,3.632214971,2.946161357,13.35526115,9.474758592,10.80184835,13.06220248,3.237412426,-0.58413661,5.09226162,3.079938684,6.442097462,16.94081598,28.59873408,5.748430298,-7.633947634,8.307470092,2.523048757,6.275683368,11.34607348,13.1125469,7.890742794,11.8680813,8.318907119,5.556424232,8.729720727,8.801125813,9.383471862,7.074280029,8.971232503,13.87024618,11.78781704,6.326890488,10.24793556,10.22488616,8.977152338,7.164252115,13.23083898,4.66982038,4.00943591,3.779293122,4.297152039,3.805858995,3.767251735,4.24634362,5.796523376,6.372881356,8.349267049,10.88235294,11.98938992,8.911793365,9.478996914,10.01787847,6.665656719,4.906973441,4.948216341,3.328173375,3.938826467,3.729505735,6.623436776,5.131407472,6.699034141
Not classified,INX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.450837269,2.756999359,4.263727121,2.453620587,6.717289719,4.988123515,3.054298641,3.18331504,4.680851064,7.418699186,8.207190161,8.961748634,8.605817453,11.41485039,16.97612732,20.87585034,17.98569586,13.47222526,7.71114118,13.29545399,18.1544433,20.37352289,17.1471142,10.44762952,8.651113838,5.395497315,3.827039315,3.159407641,2.134571569,4.08904273,3.317321299,3.210817028,3.069997435,1.469420884,2.309198751,2.52486728,1.753732139,1.525605217,2.415517872,1.631923764,5.5907173,4.872904873,4.614733277,3.49048968,2.199628507,2.429691984,3.931639895,4.897115644,4.060304951,-4.478103392,-0.922095829,2.557188832,1.696208973,0.508714869,0.182542317,-0.289879079,0.008306338,0.340531561,0.488370168,0.939044481,-0.334584625,2.358142962,7.80737541
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.822410813,3.162564396,0.721320572,0.371849607,3.814489572,2.154374835,-0.388148532,1.59761008,0.690360522,3.593194516,1.66687094,4.195298373,6.398241351,9.819486733,14.24893554,12.87918183,11.25614251,27.28778468,11.7219692,10.48723673,20.64391444,24.20358976,18.68972593,19.74018918,12.54021945,4.389340957,18.42900302,28.57142857,28.67063492,22.34965305,7.627674938,17.12856794,25.80772262,21.20263075,31.44702842,49.65598585,28.93734402,17.34922575,17.86613421,20.07070781,14.47675132,11.27424713,14.33593374,16.46801162,14.7615087,13.43311801,10.01589825,17.34104046,25.41050903,13.55155483,10.08936293,26.29338567,27.25681272,36.60303552,16.60655324,12.48468156,7.24542549,8.044924377,18.01411834,39.90734557,30.59413904,43.38901627,
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.478237904,0.916260432,1.292362165,3.954957429,-0.09013652,-0.455580866,1.983218917,3.290949888,2.196475983,5.739253661,4.355595265,3.595890411,5.185950413,4.89098409,7.7,9.517177344,12.82323018,9.16776254,4.611942867,,,,,,,,,,,,,180.952381,83.61581921,207.6923077,448.5,387.3108478,-16.11732575,23.06319968,14.76877356,12.57776234,4.978962132,16.3740815,19.3166946,33.6162106,26.96190682,36.95948092,53.23096291,-10.06749258,12.66285283,6.873615472,2.877747253,5.801455371,6.089096416,1.879498007,2.235974079,1.393330288,0.556521397,0.184058899,0.367441489,-0.19896538,0.574162679,6.041864891,4.994765964
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.988397239,4.711614997,11.01629245,12.92802308,19.24505436,7.317069428,10.68664303,3.320218678,15.2317984,21.76329492,13.37247515,6.73187453,9.811323913,21.35493092,42.51618196,49.36133823,32.03511022,30.31674127,43.74999829,44.4444558,58.52842609,51.7932416,50.24322639,83.95004619,30.85239708,31.99462902,22.12840119,18.29776822,25.72550909,20.75819503,15.51072199,6.808778879,3.947711768,4.042852911,1.552656275,1.651231501,2.260418983,1.815430803,1.65924171,3.231832609,5.136471232,6.405085504,5.197022302,2.055663298,3.158193243,3.987047828,6.687079061,5.051557365,12.69439428,12.00312985,5.396731132,4.001026643,5.185899888,3.872279237,2.044614815,1.633055582,1.69692762,1.760415592,2.682917683,3.013971792,2.847924015,4.444239702,8.308755116
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.228112421,6.789823404,9.408194068,6.581137365,5.172750423,7.708333264,7.930367544,1.70609316,2.079221858,2.458054256,6.110742036,11.97256816,12.88147082,20.0323771,39.67997045,39.30673102,31.31086533,34.61671487,50.55092465,78.31003559,131.0249955,116.8000344,120.3643514,145.9515392,373.2156531,309.9316992,47.88851351,19.07481439,16.4028777,20.35434693,17.18589524,19.13526147,12.01569397,10.92381786,12.27550819,9.931446651,11.41669332,8.969575201,5.491900435,5.18102372,1.03264095,1.151315789,5.772357724,0.702756122,-0.381637771,1.313485114,2.063526361,0.455170954,4.552160169,3.35617819,2.691370063,3.484949198,1.679207194,1.570255392,0.479786761,-0.601291007,-0.551552353,0.259414975,0.79407566,0.849783128,-0.614412358,1.510200477,4.393596659
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.350161414,2.050697313,4.691143607,7.454718225,5.912322532,4.519268307,2.346588934,3.733338321,1.277313354,2.657252734,4.968319873,4.791664383,5.749503937,10.79861745,19.15976959,16.95050257,16.61416647,17.13004879,12.09401384,14.79857357,21.06416828,17.96929875,16.48041462,14.64657667,10.79449601,9.205991443,5.823546919,4.747284904,5.058247477,6.25983138,6.456609061,6.249999298,5.270589986,4.626734683,4.051842181,5.23542258,4.00697669,2.043107798,1.955085577,1.66345995,2.537685321,2.785165427,2.465323192,2.672555528,2.206736614,1.985292985,2.09084391,1.829741122,3.347832584,0.774768131,1.525516021,2.780632729,3.041363332,1.219993423,0.24104743,0.0387904,-0.094016657,1.226533166,1.137487636,0.611246944,-0.137707574,1.873783258,8.201289912
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.274249138,6.698450536,1.407506702,1.762502754,2.013422819,2.631578947,1.902398677,3.023538961,5.92869805,6.303458535,14.7280042,5.336179296,5.427702996,17.68259198,27.15818946,17.37614679,9.793653275,11.19100164,34.89980152,29.07925961,27.30815899,12.73971811,6.545407967,11.58211108,27.81476932,25.67310124,15.10537542,6.65244805,8.266765744,14.32953903,21.96017512,51.07109773,77.29659296,22.06994942,35.06339425,19.90874884,26.40665661,9.657552613,8.63189613,5.954239491,8.171083561,6.801909308,7.076350093,10.08695652,13.55450237,15.05286589,8.561064087,9.244820673,22.0228385,9.592245989,12.610552,7.555856466,6.873977087,9.341500766,8.274078862,3.691542289,2.351021975,4.37839865,3.736638822,3.905100009,5.226777793,5.862782428,10.34956884
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,5.899999999,4.815864024,7.657657658,11.12970711,19.42771084,11.97982346,11.5,14.56651719,6.9215213,14.24649176,11.11111111,7.7,7.428040854,5.020167098,3.847472738,2.985074627,,-0.2,6.613226453,25.7127193,16.19213756,8.155495979,3.995835606,3.316666667,3.516696241,2.353124513,6.501218027,3.037884203,3.091666667,0.606256568,0.666880926,1.772204374,1.83299389,1.63,3.361868215,3.493685346,6.251724667,4.74390639,13.971231,-0.739069743,4.845518759,4.162441629,4.515229567,4.824623143,2.89947905,-0.87685136,-0.778430463,3.323894476,4.462311085,0.761514047,0.333294351,1.346093772,4.229155689
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.574511525,5.368461785,6.835440348,6.706905564,3.800389453,6.655990943,5.040832059,3.989848089,5.339432957,5.249820911,6.924173835,6.395348837,4.843517139,11.60862355,23.22224581,11.73126615,9.374036386,8.161826896,4.209566011,3.701850925,7.778581766,4.912162918,2.741040956,1.899719713,2.261613692,2.032277346,0.595586799,0.126176842,0.67855758,2.272289621,3.078516287,3.251438488,1.760283061,1.243045897,0.695458058,-0.127899045,0.136600359,1.747804587,0.661974191,-0.341296928,-0.676578684,-0.740055504,-0.923494027,-0.256541816,-0.008573388,-0.282946069,0.249355116,0.060039454,1.380078862,-1.35283673,-0.728243208,-0.272455616,-0.04406451,0.335037912,2.759226714,0.795279631,-0.127258844,0.484199796,0.989094598,0.468776159,-0.024995834,-0.233352779,2.497702782
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.372395,176.1552989,39.18254237,17.40804106,7.146326655,8.296027653,13.18089059,8.354137772,5.836924521,6.438218101,6.88205439,7.579999291,8.721693861,10.84683621,17.13989978,7.316078583,7.400463567,8.424887619,5.09791485,5.846409173,6.706578291,6.665776115,14.54602379,7.440004373,6.019130966,5.245476796,6.771545828,8.042320628,
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.243781095,2.457002457,3.117505995,0.697674419,-0.099304867,3.578528828,5.014395393,1.759195796,0.36671157,-0.171501007,2.188527039,3.780206125,5.831644743,9.281194223,17.80994803,19.12018401,11.44903049,14.82096448,16.93178246,7.979352618,13.85818146,11.60305344,20.66671467,11.39778274,10.28409821,13.00656642,2.534275989,8.63767319,12.26496305,13.78931728,17.78181443,20.08449558,27.33236445,45.9788813,28.81438943,1.554328161,8.864087416,11.36184505,6.722436508,5.742001095,9.980025154,5.738598143,1.961308217,9.81569063,11.62403554,10.31277836,14.45373421,9.75888023,26.23981664,9.234125924,3.961388891,14.02249396,9.377767482,5.71749357,6.878154993,6.582174403,6.297157525,8.005722791,4.689819761,5.235859994,5.404814672,6.110909164,7.656874561
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94733772,23.43542785,10.45738258,37.03092584,18.70073428,6.919679894,2.134209863,2.974612952,4.110650847,4.338673918,5.552123332,10.23010327,24.52010242,6.836562481,7.967722256,16.63632627,2.768442365,6.613752024,7.534247298,6.50331839,0.388838297,3.175309864,1.542661452,1.133622577,6.325422963,11.90503982,13.92290932
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.798944338,7.150861409,7.960213978,14.80650354,4.008207021,-0.791992529,-0.6006483,0.211466568,0.941746118,4.319336774,6.61525912,5.810685505,8.708827706,24.09685193,-1.241717542,3.996395281,5.478447496,2.934316093,2.941625095,3.855688614,1.223931955,3.019139751,2.912635574,2.459085154,1.942575008,2.940295143,2.920734776,5.343702649
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.592521313,13.66539953,9.816438845,-3.899550407,1.497409799,-3.045862928,-1.488059085,2.103985209,0.572015744,1.917310902,0.355520889,0.564030491,-1.813079953,,,
St. Kitts and Nevis,KNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,17.7366548,10.4763632,5.927222982,2.29153537,2.714904705,2.6195463,-0.006685534,0.963012649,0.232525034,5.169964956,4.010984078,4.323739444,2.858446725,1.794861464,1.442269588,2.956800251,2.086573852,8.905183391,3.44635866,3.363036304,2.148855327,2.303447483,2.041091026,2.235436644,2.314554622,3.37781904,8.487485758,4.480886086,5.300296751,2.05793709,0.85087865,5.835165196,0.816089282,1.10698554,0.247865392,-2.30187563,-0.687037123,0.694916712,-1.037122141,-0.329562064,-1.167245018,1.19568887,2.667388427
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.965565755,8.195652883,6.618310975,20.69164732,29.46283145,13.54819471,11.26138488,10.88244006,10.7718214,12.38956471,15.95034236,13.51170233,11.68898668,3.221029047,24.30419954,25.24925641,15.32732052,10.09666533,14.46028502,18.32349634,28.69760864,21.35164025,7.19084664,3.420614195,2.2739564,2.459108792,2.749980961,3.049660771,7.146097737,5.700165446,8.573272257,9.332790482,6.213281464,4.800996602,6.2658595,4.480741086,4.924543543,4.438931846,7.513580081,0.812957254,2.259165801,4.066575879,2.762262103,3.514874515,3.590662989,2.753791627,2.242340285,2.534573821,4.673896555,2.756496545,2.939286527,4.025965004,2.187071044,1.301347545,1.274774464,0.706331772,0.97168574,1.944332308,1.47583935,0.383000304,0.537288023,2.498333333,5.087887608
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,8.266666666,12.99261084,8.392370572,5.235042735,9.889519259,8.689745123,7.049999999,6.928226686,7.374781596,7.776798427,4.718168093,1.17746005,1.490321814,0.95360674,0.654844692,1.46813288,3.342033591,9.833635315,9.058188362,-0.545471214,0.382541365,2.534435262,2.686727566,3.553985697,0.682191435,0.129658288,2.990810359,1.812946139,1.3,0.888450148,0.961350294,1.248564437,4.142975836,3.057013392,5.484949833,10.58270979,4.609595484,4.496402878,4.839403499,3.255146003,2.682296841,2.908926729,3.271701661,3.198397767,2.171832985,0.543133148,1.091848027,2.101729548,3.423629476,
Latin America & Caribbean (excluding high income),LAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.266870992,3.105250147,2.076695284,2.514760284,3.679118849,2.745932488,2.873194222,2.554394731,3.253567409,2.441861168,4.303903352,4.313935621,5.18569768,13.19070702,23.24404853,14.94453464,9.793653275,10.68895742,10.50795993,14.84230817,18.1351708,13.65732808,7.729492239,10.91288722,11.72729826,20.50758318,16.89666805,14.06471112,13.41739741,14.75150357,22.64137078,25.09640731,13.62653368,11.28416845,12.19489494,12.98068691,11.29742947,7.720839578,6.930641229,5.036029043,7.069913523,6.801909308,5.223367698,5.603476754,5.904020055,5.051019627,4.282396048,6.143566552,10.06624182,2.591946734,3.859509098,5.128923767,4.111509811,2.767896661,3.4381666,3.129002745,2.724612233,3.279556947,2.782357091,2.174084133,2.002412058,4.266357545,8.572399197
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33259651,35.64298297,13.44155844,9.86452967,6.267222415,6.784480786,19.59391899,13.0244157,27.50886245,90.98073456,125.2721284,25.08464143,7.811807948,10.63134463,15.48935292,10.46226673,7.165417599,6.545594391,4.661972695,7.628808876,0.141187675,5.982545216,7.568988561,4.255126778,6.371427178,4.129243069,1.277354271,1.596912276,0.825478608,2.040392669,3.322558813,5.10407263,3.755620367,22.95622251
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195096712,3.983479419,4.971485717,6.581474477,4.821019563,1.854604213,-3.749145248,-0.783359624,4.321352183,6.076989079,3.005389494,84.86433305,154.756096,
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15964701,10.33028812,7.829087049,10.83435885,7.341446083,11.39189668,17.48944864,7.427643059,7.289927969,8.488167518,6.831787034,7.577306817,9.861112856,7.748696876,8.834248683,12.41963239,23.5635149,,,,
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,11.425,12.24291377,7.296108742,0.391231447,9.785970555,-5.296371422,-3.103849408,-0.251023192,7.970895563,7.458451561,9.119200301,5.47921528,6.280213028,29.37979416,-6.03902875,9.734288795,11.19972261,10.25880886,10.60520362,12.47762721,9.138440555,3.290981046,4.355716878,6.086956522,1.511839709,8.451462408,11.8960953,9.35975159,11.07355327,5.112598904,7.237984945,4.028077754,3.550295858,3.709273183,2.648622523,-2.9,-8.813937521,-9.797647059,-2.19115192,-2.197567741,2.650205761,1.459268762,6.25098783,10.3607289,2.459900256,2.799895001,15.51848153,6.059803922,2.605818027,,,,,,,,,
St. Lucia,LCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,2.479008397,3.207179087,3.969454105,2.2543815,13.39876253,8.391345249,7.880576289,13.4406007,34.22060423,17.7427877,9.669119847,8.8657319,10.87751829,9.390042713,19.47772911,15.12484438,4.614067499,1.473058535,1.205484104,1.423198982,2.190258254,7.021753039,0.829472426,4.372637664,4.267556629,6.149550531,5.138897799,0.848181596,2.815916652,5.629659215,0.92484261,-0.005520287,3.201943417,3.503797841,3.710786087,5.30722081,-0.255536627,1.034253724,1.460368144,3.898273708,2.395620825,2.823103737,5.549547694,-0.156936087,3.250344092,2.769407941,4.177635871,1.46856511,3.516955514,-0.983600953,-3.078217657,0.104262079,1.935618932,0.539087559,-1.755808335,2.410703122,6.378146951
Latin America & Caribbean,LCN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,3.016948475,4.093891431,2.629340837,4.652297493,4.784114382,6.671177665,13.61831735,23.24404853,16.77357032,9.793653275,10.68895742,10.30612922,14.72217037,17.91992414,14.04796867,7.812741412,10.24366335,11.50716951,12.96168631,9.764369243,11.53753613,8.012628906,11.40963201,21.50798817,21.61574112,10.63019969,10.26362375,9.700250335,10.19320676,7.359117818,6.949566085,5.110249545,3.454397936,4.608229989,4.055080613,3.950116637,3.733735662,4.380322865,4.440575657,4.25195322,4.578085724,8.108108108,2.500499951,3.491288675,4.977735637,3.781807547,2.528647885,3.383412727,1.861483029,1.650389944,2.19201011,2.324144854,2.252121914,0.993337023,3.878054424,8.304240602
Least developed countries: UN classification,LDC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,9.644968961,8.152342538,10.09671376,8.846886912,8.737592618,13.44155844,10.75116037,9.52484537,24.87444498,14.46254822,9.275390605,8.022107666,8.022710922,5.942032443,4.012120811,4.714896347,4.464264007,6.489432087,4.534213741,7.564080617,6.852466179,7.785568962,11.01038801,4.561506877,5.982545216,7.06704499,6.441212809,5.643038834,4.522332028,4.377126651,5.430519661,4.965517588,3.477966669,3.319253727,4.978096763,4.259364175,9.393838775
Low income,LIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,12.16739435,12.05976521,9.35546508,9.543069575,10.47140811,3.184883888,5.623126274,11.69058689,8.046158635,6.077325404,8.996938735,9.560411876,9.679346581,25.17787622,16.43350345,7.830630917,5.029319864,4.816174609,1.666105324,3.607311233,4.249055188,3.300121753,6.489432087,3.994384008,8.448726423,7.310676136,7.928663849,11.67798272,5.006273615,4.397413832,7.622822628,6.831787034,5.611629338,3.740529516,4.377126651,5.706375046,8.156863234,3.43946903,2.802703079,4.332968747,5.035807682,9.836620292
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.544676806,1.13444364,1.503579953,2.2729054,3.195647176,0.222783306,-0.15560166,2.189239332,5.860566449,7.456952734,5.866956078,2.665380209,6.34948605,9.626643102,12.3028868,6.625992553,1.329518681,1.224879588,12.14159728,10.73192143,26.1454101,17.9689955,10.82574917,13.96438801,16.63825375,1.481180122,7.976361936,7.717165606,13.9915489,11.56753609,21.49525205,12.18563072,11.38343705,11.74673702,8.448712487,7.674848734,15.93583104,9.573696264,9.364243007,4.69170563,6.17627591,14.1584558,9.55103167,6.314637871,7.57592583,11.6396861,10.02018361,15.84211149,22.56449553,3.464963221,6.217648893,6.716768436,7.542913732,6.908450348,3.179002282,3.768367831,3.958888466,7.704137679,2.135037737,3.528393582,6.153945084,7.014780712,49.72110211
Lower middle income,LMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,11.6041381,7.346091251,10.73192143,14.27134212,12.41326137,10.5278073,11.56752438,10.98386257,7.728638901,8.733559187,8.225806452,8.9104702,9.304361258,10.65350579,13.22426577,10.09896715,9.37034416,13.25603259,10.20904646,9.275390605,7.164252115,9.234934323,4.778551741,4.165404423,4.567334403,3.432803538,5.128994994,4.735801439,5.955042501,6.156876039,7.02551437,11.58107517,5.053930526,4.845518759,6.573082623,5.981721323,5.3537996,5.165902379,3.997379967,3.523173176,3.892516254,4.308669791,3.393419696,4.924885374,5.029910721,9.089639115
Low & middle income,LMY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,12.85720779,10.83180977,10.62075365,10.28409821,9.090501189,8.731639957,8.152342538,8.983003382,8.846886912,10.65350579,12.44524416,10.05611674,10.26309983,21.72934688,12.31608489,9.220466624,7.125327225,7.146326655,4.680763005,4.165404423,5.167239961,4.268709323,5.128994994,4.688408848,6.421296482,6.099142477,6.311934593,10.44555794,4.210773566,4.156727227,6.107427146,5.014114643,4.631616197,3.589220166,3.143416962,2.85377946,3.61478676,3.216053831,2.741763825,2.993135559,4.259364175,9.089639115
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,13.42283452,14.21193968,11.412552,16.68831169,13.48357901,16.0035524,16.27484162,12.41326137,12.1399177,17.49235474,10.98386257,13.32082552,18.00496689,11.75026307,11.45637163,14.72824556,11.634757,17.67810026,17.20852018,13.13566077,8.214738622,9.270833333,9.330314585,,,,6.131975387,-9.616153539,33.81257834,6.629163571,5.023420686,3.437884231,6.072718797,8.01243669,10.71566613,-16.85969105,-2.405242546,5.036630521,6.051436621,4.865118995,5.37028961,3.218445137,6.596504907,4.447699374,4.751803016,5.187083592,4.978096763,6.04774592,8.271803899
Late-demographic dividend,LTE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.756464011,7.196969697,6.189354034,7.606099577,6.904896327,5.824345146,10.67653718,11.44311964,8.01292444,7.226914895,5.879831057,5.44152554,3.388007542,4.10280983,4.646044421,2.801155052,3.234648173,3.857303914,4.142975836,4.36552203,5.438758839,8.955987052,3.041668277,3.297779613,4.370735599,3.316055667,2.682296841,2.044614815,1.557907113,1.109208058,2.177275727,2.474463471,2.161762581,1.940319966,3.459343525,8.87264546
